sentence_id,chunk_id,subchunk_id,order_idx,char_start,char_end_incl,pali_text
s_000005_006_111,chunk_000005,sc_000005_006,111,9350,9517,Attano pana parassa ca rūpasampattiṃ vipattiṃ nissāya mānaṃ janeti. ‘‘Imināhaṃ seyyosmī’’ti vā ‘‘sadisosmī’’ti vā ‘‘hīnosmī’’ti vāti evaṃ diṭṭhaṃ mānamaññanāya maññati.
s_000005_006_112,chunk_000005,sc_000005_006,112,9519,9665,"Rūpāyatanaṃ pana niccaṃ dhuvaṃ sassatanti maññati, attānaṃ attaniyanti maññati, maṅgalaṃ amaṅgalanti maññati, evaṃ diṭṭhaṃ diṭṭhimaññanāya maññati."
s_000005_006_113,chunk_000005,sc_000005_006,113,9667,9702,Evaṃ diṭṭhaṃ tīhi maññanāhi maññati.
s_000005_006_114,chunk_000005,sc_000005_006,114,9704,9729,Kathaṃ diṭṭhasmiṃ maññati?
s_000005_006_115,chunk_000005,sc_000005_006,115,9731,9795,Rūpasmiṃ attānaṃ samanupassananayena maññanto diṭṭhasmiṃ maññati.
s_000005_006_116,chunk_000005,sc_000005_006,116,9797,9818,Yathā vā dhane dhaññe.
s_000005_006_117,chunk_000005,sc_000005_006,117,9820,9874,Evaṃ rūpasmiṃ rāgādayoti maññantopi diṭṭhasmiṃ maññati.
s_000005_006_118,chunk_000005,sc_000005_006,118,9876,9898,Ayamassa diṭṭhimaññanā.
s_000005_006_119,chunk_000005,sc_000005_006,119,9900,10009,Tasmiññeva panassa diṭṭhimaññanāya maññite vatthusmiṃ sinehaṃ mānañca uppādayato taṇhāmānamaññanāpi veditabbā.
s_000005_006_120,chunk_000005,sc_000005_006,120,10011,10034,Evaṃ diṭṭhasmiṃ maññati.
s_000005_006_121,chunk_000005,sc_000005_006,121,10036,10078,Sesaṃ pathavīvāre vuttanayeneva veditabbaṃ.
s_000005_006_122,chunk_000005,sc_000005_006,122,10080,10159,"Sutanti maṃsasotenapi sutaṃ, dibbasotenapi sutaṃ, saddāyatanassetaṃ adhivacanaṃ."
s_000005_006_123,chunk_000005,sc_000005_006,123,10161,10334,"Mutanti mutvā munitvā ca gahitaṃ, āhacca upagantvāti attho, indriyānaṃ ārammaṇānañca aññamaññasaṃsilese viññātanti vuttaṃ hoti, gandharasaphoṭṭhabbāyatanānametaṃ adhivacanaṃ."
s_000005_006_124,chunk_000005,sc_000005_006,124,10336,10428,"Viññātanti manasā viññātaṃ, sesānaṃ sattannaṃ āyatanānametaṃ adhivacanaṃ dhammārammaṇassa vā."
s_000005_006_125,chunk_000005,sc_000005_006,125,10430,10471,Idha pana sakkāyapariyāpannameva labbhati.
s_000005_006_126,chunk_000005,sc_000005_006,126,10473,10525,Vitthāro panettha diṭṭhavāre vuttanayeneva veditabbo.
s_000005_006_127,chunk_000005,sc_000005_006,127,10527,10560,Diṭṭhasuttavārādivaṇṇanā niṭṭhitā.
s_000005_006_128,chunk_000005,sc_000005_006,128,10562,10583,Ekattavārādivaṇṇanā 6.
s_000005_006_129,chunk_000005,sc_000005_006,129,10585,10735,Evaṃ sabbaṃ sakkāyabhedaṃ diṭṭhādīhi catūhi dassetvā idāni tameva samāpannakavārena ca asamāpannakavārena ca dvidhā dassento ekattaṃ nānattantiādimāha.
s_000005_006_130,chunk_000005,sc_000005_006,130,10737,10780,Ekattanti iminā hi samāpannakavāraṃ dasseti.
s_000005_006_131,chunk_000005,sc_000005_006,131,10782,10816,Nānattanti iminā asamāpannakavāraṃ.
s_000005_006_132,chunk_000005,sc_000005_006,132,10818,10856,Tesaṃ ayaṃ vacanattho ekabhāvo ekattaṃ.
s_000005_006_133,chunk_000005,sc_000005_006,133,10858,10878,Nānābhāvo nānattanti.
s_000005_006_134,chunk_000005,sc_000005_006,134,10880,11107,"Yojanā panettha samāpannakavāraṃ catūhi khandhehi, asamāpannakavārañca pañcahi khandhehi bhinditvā ‘‘rūpaṃ attato samanupassatī’’tiādinā sāsananayena pathavīvārādīsu vuttena ca aṭṭhakathānayena yathānurūpaṃ vīmaṃsitvā veditabbā."
s_000005_006_135,chunk_000005,sc_000005_006,135,11109,11172,Keci pana ekattanti ekattanayaṃ vadanti nānattanti nānattanayaṃ.
s_000005_006_136,chunk_000005,sc_000005_006,136,11174,11272,"Apare ‘‘ekattasaññī attā hoti arogo paraṃ maraṇā, nānattasaññī attā hotī’’ti evaṃ diṭṭhābhinivesaṃ."
s_000005_006_137,chunk_000005,sc_000005_006,137,11274,11319,Taṃ sabbaṃ idha nādhippetattā ayuttameva hoti.
s_000005_007_138,chunk_000005,sc_000005_007,138,11321,11422,Evaṃ sabbaṃ sakkāyaṃ dvidhā dassetvā idāni tameva ekadhā sampiṇḍetvā dassento sabbaṃ sabbatotiādimāha.
s_000005_007_139,chunk_000005,sc_000005_007,139,11424,11760,"Yojanānayo panettha sabbaṃ assādento sabbaṃ taṇhāmaññanāya maññati. ‘‘Mayā ete sattā nimmitā’’tiādinā nayena attanā nimmitaṃ maññanto sabbaṃ mānamaññanāya maññati. ‘‘Sabbaṃ pubbekatakammahetu, sabbaṃ issaranimmānahetu, sabbaṃ ahetuapaccayā, sabbaṃ atthi, sabbaṃ natthī’’tiādinā nayena maññanto sabbaṃ diṭṭhimaññanāya maññatīti veditabbo."
s_000005_007_140,chunk_000005,sc_000005_007,140,11762,11786,Kathaṃ sabbasmiṃ maññati?
s_000005_007_141,chunk_000005,sc_000005_007,141,11788,11834,Idhekacco evaṃdiṭṭhiko hoti ‘‘mahā me attā’’ti.
s_000005_007_142,chunk_000005,sc_000005_007,142,11836,11957,"So sabbalokasannivāsaṃ tassokāsabhāvena parikappetvā so kho pana me ayaṃ attā sabbasminti maññati, ayamassa diṭṭhimaññanā."
s_000005_007_143,chunk_000005,sc_000005_007,143,11959,12053,Tasmiṃyeva panassa attani sinehaṃ tabbatthukañca mānaṃ uppādayato taṇhāmānamaññanāpi veditabbā.
s_000005_007_144,chunk_000005,sc_000005_007,144,12055,12097,Sesaṃ pathavīvāre vuttanayeneva veditabbaṃ.
s_000005_007_145,chunk_000005,sc_000005_007,145,12099,12203,Evaṃ sabbaṃ sakkāyaṃ ekadhā dassetvā idāni aparenapi nayena taṃ ekadhā dassento nibbānaṃ nibbānatoti āha.
s_000005_007_146,chunk_000005,sc_000005_007,146,12205,12302,"Tattha nibbānanti ‘‘yato kho, bho, ayaṃ attā pañcahi kāmaguṇehi samappito samaṅgibhūto paricāreti."
s_000005_007_147,chunk_000005,sc_000005_007,147,12304,12440,"Ettāvatā kho, bho, ayaṃ attā paramadiṭṭhadhammanibbānaṃ patto hotī’’tiādinā nayena pañcadhā āgataṃ paramadiṭṭhadhammanibbānaṃ veditabbaṃ."
s_000005_007_148,chunk_000005,sc_000005_007,148,12442,12490,Tattha nibbānaṃ assādento taṇhāmaññanāya maññati.
s_000005_007_149,chunk_000005,sc_000005_007,149,12492,12572,Tena nibbānena ‘‘ahamasmi nibbānaṃ patto’’ti mānaṃ janento mānamaññanāya maññati.
s_000005_007_150,chunk_000005,sc_000005_007,150,12574,12667,Anibbānaṃyeva samānaṃ taṃ nibbānato niccādito ca gaṇhanto diṭṭhimaññanāya maññatīti veditabbo.
s_000005_007_151,chunk_000005,sc_000005_007,151,12669,12801,"Nibbānato pana aññaṃ attānaṃ gahetvā so kho pana me ayaṃ attā imasmiṃ nibbāneti maññanto nibbānasmiṃ maññati, ayamassa diṭṭhimaññanā."
s_000005_007_152,chunk_000005,sc_000005_007,152,12803,12897,Tasmiṃyeva panassa attani sinehaṃ tabbatthukañca mānaṃ uppādayato taṇhāmānamaññanāpi veditabbā.
s_000005_007_153,chunk_000005,sc_000005_007,153,12899,12929,Esa nayo nibbānato maññanāyapi.
s_000005_007_154,chunk_000005,sc_000005_007,154,12931,13100,"Tatrapi hi nibbānato aññaṃ attānaṃ gahetvā ‘‘idaṃ nibbānaṃ, ayaṃ attā, so kho pana me ayaṃ attā ito nibbānato añño’’ti maññanto nibbānato maññati, ayamassa diṭṭhimaññanā."
s_000005_008_155,chunk_000005,sc_000005_008,155,13102,13276,Tasmiṃyeva panassa attani sinehaṃ tabbatthukañca mānaṃ uppādayato taṇhāmānamaññanāpi veditabbā. ‘‘Aho sukhaṃ mama nibbāna’’nti maññanto pana nibbānaṃ meti maññatīti veditabbo.
s_000005_008_156,chunk_000005,sc_000005_008,156,13278,13297,Sesaṃ vuttanayameva.
s_000005_008_157,chunk_000005,sc_000005_008,157,13299,13407,"Ayaṃ panettha anugīti – Yādiso esa sakkāyo, tathā naṃ avijānato; Puthujjanassa sakkāye, jāyanti sabbamaññanā."
s_000005_008_158,chunk_000005,sc_000005_008,158,13409,13498,"Jeguccho bhiduro cāyaṃ, dukkho apariṇāyako; Taṃ paccanīkato bālo, gaṇhaṃ gaṇhāti maññanaṃ."
s_000005_008_159,chunk_000005,sc_000005_008,159,13500,13585,"Subhato sukhato ceva, sakkāyaṃ anupassato; Salabhasseva aggimhi, hoti taṇhāya maññanā."
s_000005_008_160,chunk_000005,sc_000005_008,160,13587,13679,"Niccasaññaṃ adhiṭṭhāya, sampattiṃ tassa passato; Gūthādī viya gūthasmiṃ, hoti mānena maññanā."
s_000005_008_161,chunk_000005,sc_000005_008,161,13681,13767,"Attā attaniyo meti, passato naṃ abuddhino; Ādāse viya bondhissa, diṭṭhiyā hoti maññanā."
s_000005_008_162,chunk_000005,sc_000005_008,162,13769,13827,"Maññanāti ca nāmetaṃ, sukhumaṃ mārabandhanaṃ; Sithilaṃ dupp"
s_000006_001_001,chunk_000006,sc_000006_001,1,0,33,"amuñcañca, yena baddho puthujjano."
s_000006_001_002,chunk_000006,sc_000006_001,2,35,127,"Bahuṃ vipphandamānopi, sakkāyaṃ nātivattati; Samussitaṃ daḷhatthambhaṃ, sāva gaddulabandhano."
s_000006_001_003,chunk_000006,sc_000006_001,3,129,215,"Sa’so sakkāyamalīno, jātiyā ca jarāya ca; Rogādīhi ca dukkhehi, niccaṃ haññati bāḷhaso."
s_000006_001_004,chunk_000006,sc_000006_001,4,217,301,"Taṃ vo vadāmi bhaddante, sakkāyaṃ anupassatha; Asātato asubhato, bhedato ca anattato."
s_000006_001_005,chunk_000006,sc_000006_001,5,303,392,"Eso sabhāvo hetassa, passaṃ evamimaṃ budho; Pahāya maññanā sabbā, sabbadukkhā pamuccatīti."
s_000006_001_006,chunk_000006,sc_000006_001,6,394,422,Ekattavārādivaṇṇanā niṭṭhitā.
s_000006_001_007,chunk_000006,sc_000006_001,7,424,482,Puthujjanavasena catuvīsatipabbā paṭhamanayakathā niṭṭhitā.
s_000006_001_008,chunk_000006,sc_000006_001,8,484,513,Sekkhavāradutiyanayavaṇṇanā 7.
s_000006_001_009,chunk_000006,sc_000006_001,9,515,705,"Evaṃ bhagavā pathavīādīsu vatthūsu sabbasakkāyadhammamūlabhūtaṃ puthujjanassa pavattiṃ dassetvā idāni tesveva vatthūsu sekkhassa pavattiṃ dassento yopi so, bhikkhave, bhikkhu sekkhotiādimāha."
s_000006_001_010,chunk_000006,sc_000006_001,10,707,732,Tattha yoti uddesavacanaṃ.
s_000006_001_011,chunk_000006,sc_000006_001,11,734,753,Soti niddesavacanaṃ.
s_000006_001_012,chunk_000006,sc_000006_001,12,755,810,Pikāro sampiṇḍanattho ayampi dhammo aniyatotiādīsu viya.
s_000006_001_013,chunk_000006,sc_000006_001,13,812,960,"Tena ca ārammaṇasabhāgena puggalaṃ sampiṇḍeti, no puggalasabhāgena, heṭṭhato hi puggalā diṭṭhivipannā, idha diṭṭhisampannā, na tesaṃ sabhāgatā atthi."
s_000006_001_014,chunk_000006,sc_000006_001,14,962,1022,"Ārammaṇaṃ pana heṭṭhā puggalānampi tadeva, imesampi tadevāti."
s_000006_001_015,chunk_000006,sc_000006_001,15,1024,1099,Tena vuttaṃ ‘‘ārammaṇasabhāgena puggalaṃ sampiṇḍeti no puggalasabhāgenā’’ti.
s_000006_001_016,chunk_000006,sc_000006_001,16,1101,1183,Yopi soti iminā pana sakalena vacanena idāni vattabbaṃ sekkhaṃ dassetīti veditabbo.
s_000006_001_017,chunk_000006,sc_000006_001,17,1185,1224,"Bhikkhave, bhikkhūti idaṃ vuttanayameva."
s_000006_001_018,chunk_000006,sc_000006_001,18,1226,1252,Sekkhoti kenaṭṭhena sekkho?
s_000006_001_019,chunk_000006,sc_000006_001,19,1254,1285,Sekkhadhammappaṭilābhato sekkho.
s_000006_001_020,chunk_000006,sc_000006_001,20,1287,1340,"Vuttañhetaṃ ‘‘kittāvatā nu kho, bhante, sekkho hotīti?"
s_000006_001_021,chunk_000006,sc_000006_001,21,1342,1451,"Idha, bhikkhave, bhikkhu sekkhāya sammādiṭṭhiyā samannāgato hoti…pe… sekkhena sammāsamādhinā samannāgato hoti."
s_000006_001_022,chunk_000006,sc_000006_001,22,1453,1506,"Ettāvatā kho bhikkhu, sekkho hotī’’ti (saṃ. ni. 5.13)."
s_000006_001_023,chunk_000006,sc_000006_001,23,1508,1533,Apica sikkhatītipi sekkho.
s_000006_001_024,chunk_000006,sc_000006_001,24,1535,1594,Vuttañhetaṃ ‘‘sikkhatīti kho bhikkhu tasmā sekkhoti vuccati.
s_000006_001_025,chunk_000006,sc_000006_001,25,1596,1610,Kiñca sikkhati?
s_000006_001_026,chunk_000006,sc_000006_001,26,1612,1743,"Adhisīlampi sikkhati, adhicittampi sikkhati, adhipaññampi sikkhati, sikkhatīti kho bhikkhu tasmā sekkhoti vuccatī’’ti (a. ni. 3.86)."
s_000006_001_027,chunk_000006,sc_000006_001,27,1745,2048,"Yopi kalyāṇaputhujjano anulomapaṭipadāya paripūrakārī sīlasampanno indriyesu guttadvāro bhojane mattaññū jāgariyānuyogamanuyutto pubbarattāpararattaṃ bodhipakkhiyānaṃ dhammānaṃ bhāvanānuyogamanuyutto viharati – ‘‘ajja vā sve vā aññataraṃ sāmaññaphalaṃ adhigamissāmī’’ti, sopi vuccati sikkhatīti sekkhoti."
s_000006_002_028,chunk_000006,sc_000006_002,28,2050,2116,"Imasmiṃ panatthe paṭivedhappattova sekkho adhippeto, no puthujjano."
s_000006_002_029,chunk_000006,sc_000006_002,29,2118,2156,Appattaṃ mānasaṃ etenāti appattamānaso.
s_000006_002_030,chunk_000006,sc_000006_002,30,2158,2433,"Mānasanti rāgopi cittampi arahattampi. ‘‘Antalikkhacaro pāso, yvāyaṃ carati mānaso’’ti (mahāva. 33; saṃ. ni. 1.151) ettha hi rāgo mānasaṃ. ‘‘Cittaṃ mano mānasa’’nti (dha. sa. 65) ettha cittaṃ. ‘‘Appattamānaso sekkho, kālaṃ kayirā janesutā’’ti (saṃ. ni. 1.159) ettha arahattaṃ."
s_000006_002_031,chunk_000006,sc_000006_002,31,2435,2465,Idhāpi arahattameva adhippetaṃ.
s_000006_002_032,chunk_000006,sc_000006_002,32,2467,2500,Tena appattārahattoti vuttaṃ hoti.
s_000006_002_033,chunk_000006,sc_000006_002,33,2502,2539,"Anuttaranti seṭṭhaṃ, asadisanti attho."
s_000006_002_034,chunk_000006,sc_000006_002,34,2541,2612,"Catūhi yogehi khemaṃ ananuyuttanti yogakkhemaṃ, arahattameva adhippetaṃ."
s_000006_002_035,chunk_000006,sc_000006_002,35,2614,2941,"Patthayamānoti dve patthanā taṇhāpatthanā ca, chandapatthanā ca. ‘‘Patthayamānassa hi pajappitāni, pavedhitaṃ vāpi pakappitesū’’ti (su. ni. 908) ettha taṇhāpatthanā. ‘‘Chinnaṃ pāpimato sotaṃ, viddhastaṃ vinaḷīkataṃ; Pāmojjabahulā hotha, khemaṃ pattattha bhikkhavo’’ti. (ma. ni. 1.352) – Ettha kattukamyatā kusalacchandapatthanā."
s_000006_002_036,chunk_000006,sc_000006_002,36,2943,2963,Ayameva idhādhippetā.
s_000006_002_037,chunk_000006,sc_000006_002,37,2965,3065,Tena patthayamānoti taṃ yogakkhemaṃ pattukāmo adhigantukāmo tanninno tappoṇo tappabbhāroti veditabbo.
s_000006_002_038,chunk_000006,sc_000006_002,38,3067,3161,Viharatīti aññaṃ iriyāpathadukkhaṃ aññena iriyāpathena vicchinditvā aparipatantaṃ kāyaṃ harati.
s_000006_002_039,chunk_000006,sc_000006_002,39,3163,3272,Atha vā ‘‘sabbe saṅkhārā aniccāti adhimuccanto saddhāya viharatī’’tiādināpi niddesanayenettha attho daṭṭhabbo.
s_000006_002_040,chunk_000006,sc_000006_002,40,3274,3398,"Pathaviṃ pathavito abhijānātīti pathaviṃ pathavībhāvena abhijānāti, na puthujjano viya sabbākāraviparītāya saññāya sañjānāti."
s_000006_002_041,chunk_000006,sc_000006_002,41,3400,3557,"Apica kho abhivisiṭṭhena ñāṇena jānāti, evaṃ pathavīti etaṃ pathavībhāvaṃ adhimuccanto eva naṃ aniccātipi dukkhātipi anattātipi evaṃ abhijānātīti vuttaṃ hoti."
s_000006_002_042,chunk_000006,sc_000006_002,42,3559,3612,Evañca naṃ abhiññatvā pathaviṃ mā maññīti vuttaṃ hoti.
s_000006_002_043,chunk_000006,sc_000006_002,43,3614,3629,Maññatīti maññi.
s_000006_002_044,chunk_000006,sc_000006_002,44,3631,3675,Ayaṃ pana maññī ca na maññī ca na vattabboti.
s_000006_002_045,chunk_000006,sc_000006_002,45,3677,3733,Etasmiñhi atthe idaṃ padaṃ nipātetvā vuttanti veditabbaṃ.
s_000006_003_046,chunk_000006,sc_000006_003,46,3735,3758,Ko panettha adhippāyoti.
s_000006_003_047,chunk_000006,sc_000006_003,47,3760,3828,"Vuccate, puthujjano tāva sabbamaññanānaṃ appahīnattā maññatīti vutto."
s_000006_003_048,chunk_000006,sc_000006_003,48,3830,3862,Khīṇāsavo pahīnattā na maññatīti.
s_000006_003_049,chunk_000006,sc_000006_003,49,3864,4021,"Sekkhassa pana diṭṭhimaññanā pahīnā, itarā pana tanubhāvaṃ gatā, tena so maññatītipi na vattabbo puthujjano viya, na maññatītipi na vattabbo khīṇāsavo viyāti."
s_000006_003_050,chunk_000006,sc_000006_003,50,4023,4235,"Pariññeyyaṃ tassāti tassa sekkhassa taṃ maññanāvatthu okkantaniyāmattā sambodhiparāyaṇattā ca tīhi pariññāhi pariññeyyaṃ, apariññeyyañca apariññātañca na hoti puthujjanassa viya, nopi pariññātaṃ khīṇāsavassa viya."
s_000006_003_051,chunk_000006,sc_000006_003,51,4237,4266,Sesaṃ sabbattha vuttanayameva.
s_000006_003_052,chunk_000006,sc_000006_003,52,4268,4305,Sekkhavasena dutiyanayakathā niṭṭhitā.
s_000006_003_053,chunk_000006,sc_000006_003,53,4307,4341,Khīṇāsavavāratatiyādinayavaṇṇanā 8.
s_000006_003_054,chunk_000006,sc_000006_003,54,4343,4478,"Evaṃ pathavīādīsu vatthūsu sekkhassa pavattiṃ dassetvā idāni khīṇāsavassa pavattiṃ dassento yopi so, bhikkhave, bhikkhu arahantiādimāha."
s_000006_003_055,chunk_000006,sc_000006_003,55,4480,4517,Tattha yopīti pi-saddo sampiṇḍanattho.
s_000006_003_056,chunk_000006,sc_000006_003,56,4519,4565,Tena idha ubhayasabhāgatāpi labbhatīti dasseti.
s_000006_003_057,chunk_000006,sc_000006_003,57,4567,4682,"Sekkho hi khīṇāsavena ariyapuggalattā sabhāgo, tena puggalasabhāgatā labbhati, ārammaṇasabhāgatā pana vuttanayā eva."
s_000006_003_058,chunk_000006,sc_000006_003,58,4684,4737,"Arahanti ārakakileso, dūrakileso pahīnakilesoti attho."
s_000006_003_059,chunk_000006,sc_000006_003,59,4739,4803,"Vuttañcetaṃ bhagavatā ‘‘kathañca, bhikkhave, bhikkhu arahaṃ hoti?"
s_000006_003_060,chunk_000006,sc_000006_003,60,4805,4910,Ārakāssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṃ jātijarāmaraṇiyā.
s_000006_003_061,chunk_000006,sc_000006_003,61,4912,5150,"Evaṃ kho, bhikkhave, bhikkhu arahaṃ hotī’’ti. (Ma. ni. 1.434) khīṇāsavoti cattāro āsavā kāmāsavo…pe… avijjāsavo, ime cattāro āsavā arahato khīṇā pahīnā samucchinnā paṭippassaddhā, abhabbuppattikā ñāṇagginā daḍḍhā, tena vuccati khīṇāsavoti."
s_000006_003_062,chunk_000006,sc_000006_003,62,5152,5500,"Vusitavāti garusaṃvāsepi ariyamaggasaṃvāsepi dasasu ariyavāsesupi vasi parivasi vuttho parivuttho, so vutthavāso ciṇṇacaraṇoti vusitavā katakaraṇīyoti puthujjanakalyāṇakaṃ upādāya satta sekkhā catūhi maggehi karaṇīyaṃ karonti nāma, khīṇāsavassa sabbakaraṇīyāni katāni pariyositāni, natthi tassa uttari karaṇīyaṃ dukkhakkhayādhigamāyāti katakaraṇīyo."
s_000006_003_063,chunk_000006,sc_000006_003,63,5502,5783,"Vuttampi hetaṃ – ‘‘Tassa sammā vimuttassa, santacittassa bhikkhuno; Katassa paṭicayo natthi, karaṇīyaṃ na vijjatī’’ti. (theragā. 642); Ohitabhāroti tayo bhārā khandhabhāro kilesabhāro abhisaṅkhārabhāroti, tassime tayo bhārā ohitā oropitā nikkhittā pātitā, tena vuccati ohitabhāroti."
s_000006_004_064,chunk_000006,sc_000006_004,64,5785,5849,"Anuppattasadatthoti anuppatto sadatthaṃ, sakatthanti vuttaṃ hoti."
s_000006_004_065,chunk_000006,sc_000006_004,65,5851,5911,"Kakārassāyaṃ dakāro kato, sadatthoti ca arahattaṃ veditabbaṃ."
s_000006_004_066,chunk_000006,sc_000006_004,66,5913,6024,Tañhi attupanibandhanaṭṭhena attānaṃ avijahanaṭṭhena attano paramatthaṭṭhena ca attano attho sakatthoti vuccati.
s_000006_004_067,chunk_000006,sc_000006_004,67,6026,6202,Parikkhīṇabhavasaṃyojanoti bhavasaṃyojanānīti dasa saṃyojanāni kāmarāgasaṃyojanaṃ paṭighamānadiṭṭhivicikicchāsīlabbataparāmāsabhavarāgaissāmacchariyasaṃyojanaṃ avijjāsaṃyojanaṃ.
s_000006_004_068,chunk_000006,sc_000006_004,68,6204,6321,"Imāni hi satte bhavesu saṃyojenti upanibandhanti, bhavaṃ vā bhavena saṃyojenti, tasmā ‘‘bhavasaṃyojanānī’’ti vuccanti."
s_000006_000_069,chunk_000006,,69,-1,224,"Imāni bhavasaṃyojanāni arahato parikkhīṇāni pahīnāni ñāṇagginā daḍḍhāni, tena vuccati ‘‘parikkhīṇabhavasaṃyojano’’ti."" ""AtDigha,Majjhima,Samyutta,AnguttaraNikayaComy_0026"",""Sammadaññā vimuttoti ettha sammadaññāti sammā aññāya."
s_000006_004_070,chunk_000006,sc_000006_004,70,6550,6857,"Kiṃ vuttaṃ hoti – khandhānaṃ khandhaṭṭhaṃ, āyatanānaṃ āyatanaṭṭhaṃ, dhātūnaṃ dhātuṭṭhaṃ, dukkhassa pīḷanaṭṭhaṃ, samudayassa pabhavaṭṭhaṃ, nirodhassa santaṭṭhaṃ, maggassa dassanaṭṭhaṃ, sabbe saṅkhārā aniccāti evamādiṃ vā bhedaṃ sammā yathābhūtaṃ aññāya jānitvā tīrayitvā tulayitvā vibhāvetvā vibhūtaṃ katvāti."
