subchunk_id,chunk_id,order_idx,token_start,token_end_excl,token_count,pali_text
sc_000008_002,chunk_000008,2,56200,56400,200,"antaravārehi paṭimaṇḍetvā dvebhāṇavāraparimāṇāya tantiyā avoca. Evaṃ vicitranayadesanāvilāsayuttaṃ panetaṃ suttaṃ karavikarudamañjunā kaṇṇasukhena paṇḍitajanahadayānaṃ amatābhisekasadisena brahmassarena bhāsamānassāpi. Na te bhikkhū bhagavato bhāsitaṃ abhinandunti te pañcasatā bhikkhū idaṃ bhagavato vacanaṃ nānumodiṃsu. Kasmā? Aññāṇakena. Te kira imassa suttassa atthaṃ na jāniṃsu, tasmā nābhinandiṃsu. Tesañhi tasmiṃ samaye evaṃ vicitranayadesanāvilāsayuttampi etaṃ suttaṃ ghanaputhulena dussapaṭṭena mukhe bandhaṃ katvā purato ṭhapitamanuññabhojanaṃ viya ahosi. Nanu ca bhagavā attanā desitaṃ dhammaṃ pare ñāpetuṃ kappasatasahassādhikāni cattāri asaṅkhyeyyāni pāramiyo pūretvā sabbaññutaṃ patto. So kasmā yathā te na jānanti, tathā desesīti. Vuttamidaṃ imassa suttassa nikkhepavicāraṇāyaṃ eva ‘‘mānabhañjanatthaṃ sabbadhammamūlapariyāyanti desanaṃ ārabhī’’ti, tasmā na yidha puna vattabbamatthi, evaṃ mānabhañjanatthaṃ desitañca panetaṃ suttaṃ sutvā te bhikkhū taṃyeva kira pathaviṃ diṭṭhigatikopi sañjānāti, sekkhopi arahāpi tathāgatopi sañjānāti. Kinnāmidaṃ kathaṃ nāmidanti cintentā pubbe mayaṃ bhagavatā kathitaṃ yaṃkiñci khippameva jānāma, idāni panimassa mūlapariyāyassa antaṃ vā koṭiṃ vā na jānāma na passāma, aho buddhā nāma appameyyā atulāti uddhaṭadāṭhā viya sappā nimmadā hutvā buddhupaṭṭhānañca dhammassavanañca sakkaccaṃ āgamaṃsu. Tena kho pana samayena bhikkhū dhammasabhāyaṃ sannisinnā imaṃ kathaṃ samuṭṭhāpesuṃ ‘‘aho buddhānaṃ ānubhāvo, te nāma brāhmaṇapabbajitā tathā mānamadamattā bhagavatā mūlapariyāyadesanāya nihatamānā katā’’ti, ayañcarahi tesaṃ bhikkhūnaṃ antarākathā vippakatā. Atha bhagavā gandhakuṭiyā nikkhamitvā taṅkhaṇānurūpena pāṭihāriyena dhammasabhāyaṃ paññattavarabuddhāsane nisīditvā te bhikkhū āha – ‘‘kāya nuttha, bhikkhave, etarahi kathāya sannisinnā’’ti. Te tamatthaṃ bhagavato ārocesuṃ. Bhagavā etadavoca – ‘‘na, bhikkhave,"
sc_000008_003,chunk_000008,3,56400,56600,200,"idāneva, pubbepi ahaṃ ime evaṃ mānapaggahitasire vicarante nihatamāne akāsi’’nti. Tato imissā aṭṭhuppattiyā idaṃ atītaṃ ānesi – Bhūtapubbaṃ, bhikkhave, aññataro disāpāmokkho brāhmaṇo bārāṇasiyaṃ paṭivasati tiṇṇaṃ vedānaṃ pāragū sanighaṇṭukeṭubhānaṃ sākkharappabhedānaṃ itihāsapañcamānaṃ padako veyyākaraṇo lokāyatamahāpurisalakkhaṇesu anavayo, so pañcamattāni māṇavakasatāni mante vāceti. Paṇḍitā māṇavakā bahuñca gaṇhanti lahuñca, suṭṭhu ca upadhārenti, gahitañca tesaṃ na vinassati. Sopi brāhmaṇo ācariyamuṭṭhiṃ akatvā ghaṭe udakaṃ āsiñcanto viya sabbampi sippaṃ uggaṇhāpetvā te māṇavake etadavoca ‘‘ettakamidaṃ sippaṃ diṭṭhadhammasamparāyahita’’nti. Te māṇavakā – ‘‘yaṃ amhākaṃ ācariyo jānāti, mayampi taṃ jānāma, mayampi dāni ācariyā evā’’ti mānaṃ uppādetvā tato pabhuti ācariye agāravā nikkhittavattā vihariṃsu. Ācariyo ñatvā ‘‘karissāmi nesaṃ mānaniggaha’’nti cintesi. So ekadivasaṃ upaṭṭhānaṃ āgantvā vanditvā nisinne te māṇavake āha ‘‘tātā pañhaṃ pucchissāmi, kaccittha samatthā kathetu’’nti. Te ‘‘pucchatha ācariya, pucchatha ācariyā’’ti sahasāva āhaṃsu, yathā taṃ sutamadamattā. Ācariyo āha – ‘‘Kālo ghasati bhūtāni, sabbāneva sahattanā; Yo ca kālaghaso bhūto, sa bhūtapacaniṃ pacī’’ti. (jā. 1.10.190) – Vissajjetha tātā imaṃ pañhanti. Te cintetvā ajānamānā tuṇhī ahesuṃ. Ācariyo āha ‘‘alaṃ tātā gacchathajja, sve katheyyāthā’’ti uyyojesi. Te dasapi vīsatipi sampiṇḍitā hutvā na tassa pañhassa ādiṃ, na antamaddasaṃsu. Āgantvā ācariyassa ārocesuṃ ‘‘na imassa pañhassa atthaṃ ājānāmā’’ti. Ācariyo tesaṃ niggahatthāya imaṃ gāthamabhāsi – ‘‘Bahūni narasīsāni, lomasāni brahāni ca; Gīvāsu paṭimukkāni, kocidevettha kaṇṇavā’’ti. (jā. 1.10.191) – Gāthāyattho – bahūni narānaṃ sīsāni dissanti, sabbāni ca"
sc_000008_004,chunk_000008,4,56600,56800,200,"tāni lomasāni sabbāni ca mahantāni gīvāyameva ca ṭhapitāni, na tālaphalaṃ viya hatthena gahitāni, natthi tesaṃ imehi dhammehi nānākaraṇaṃ. Ettha pana kocideva kaṇṇavāti attānaṃ sandhāyāha. Kaṇṇavāti paññavā. Kaṇṇacchiddaṃ pana na kassaci natthi, taṃ sutvā te māṇavakā maṅkubhūtā pattakkhandhā adhomukhā aṅguliyā bhūmiṃ vilikhantā tuṇhī ahesuṃ. Atha nesaṃ ahirikabhāvaṃ passitvā ācariyo ‘‘uggaṇhatha tātā pañha’’nti pañhaṃ vissajjesi. Kāloti purebhattakālopi pacchābhattakālopīti evamādi. Bhūtānīti sattādhivacanametaṃ. Kālo hi bhūtānaṃ na cammamaṃsādīni khādati, apica kho nesaṃ āyuvaṇṇabalāni khepento yobbaññaṃ maddanto ārogyaṃ vināsento ghasati khādatīti vuccati. Sabbāneva sahattanāti evaṃ ghasanto ca na kiñci vajjeti, sabbāneva ghasati. Na kevalañca bhūtāniyeva, apica kho sahattanā attānampi ghasati. Purebhattakālo hi pacchābhattakālaṃ na pāpuṇāti. Esa nayo pacchābhattakālādīsu. Yo ca kālaghaso bhūtoti khīṇāsavassetaṃ adhivacanaṃ. So hi āyatiṃ paṭisandhikālaṃ khepetvā khāditvā ṭhitattā ‘‘kālaghaso’’ti vuccati. Sa bhūtapacaniṃ pacīti so yāyaṃ taṇhā apāyesu bhūte pacati, taṃ ñāṇagginā paci dayhi bhasmamakāsi, tena ‘‘bhūtapacaniṃ pacī’’ti vuccati. ‘‘Pajani’’ntipi pāṭho. Janikaṃ nibbattikanti attho. Atha te māṇavakā dīpasahassālokena viya rattiṃ samavisamaṃ ācariyassa vissajjanena pañhassa atthaṃ pākaṭaṃ disvā ‘‘idāni mayaṃ yāvajīvaṃ guruvāsaṃ vasissāma, mahantā ete ācariyā nāma, mayañhi bahussutamānaṃ uppādetvā catuppadikagāthāyapi atthaṃ na jānāmā’’ti nihatamānā pubbasadisameva ācariyassa vattappaṭipattiṃ katvā saggaparāyaṇā ahesuṃ. Ahaṃ kho, bhikkhave, tena samayena tesaṃ ācariyo ahosiṃ, ime bhikkhū māṇavakā. Evaṃ pubbepāhaṃ ime evaṃ mānapaggahitasire vicarante nihatamāne akāsinti. Imañca jātakaṃ sutvā te"
sc_000008_005,chunk_000008,5,56800,57000,200,"bhikkhū pubbepi mayaṃ māneneva upahatāti bhiyyosomattāya nihatamānā hutvā attano upakārakakammaṭṭhānaparāyaṇā ahesuṃ. Tato bhagavā ekaṃ samayaṃ janapadacārikaṃ caranto vesāliṃ patvā gotamake cetiye viharanto imesaṃ pañcasatānaṃ bhikkhūnaṃ ñāṇaparipākaṃ viditvā imaṃ gotamakasuttaṃ kathesi – ‘‘Abhiññāyāhaṃ, bhikkhave, dhammaṃ desemi no anabhiññāya, sanidānāhaṃ…pe… sappāṭihāriyāhaṃ, bhikkhave, dhammaṃ desemi no appāṭihāriyaṃ. Tassa mayhaṃ, bhikkhave, abhiññāya dhammaṃ desayato…pe… no appāṭihāriyaṃ. Karaṇīyo ovādo, karaṇīyā anusāsanī. Alañca pana vo, bhikkhave, tuṭṭhiyā alaṃ attamanatāya alaṃ somanassāya. Sammāsambuddho bhagavā, svākkhāto dhammo, suppaṭipanno saṅghoti. Idamavoca bhagavā, imasmiñca pana veyyākaraṇasmiṃ bhaññamāne dasasahassilokadhātu akampitthā’’ti (a. ni. 3.126). Idañca suttaṃ sutvā te pañcasatā bhikkhū tasmiṃyevāsane saha paṭisambhidāhi arahattaṃ pāpuṇiṃsu, evāyaṃ desanā etasmiṃ ṭhāne niṭṭhamagamāsīti. Tathāgatavāraaṭṭhamanayavaṇṇanā niṭṭhitā. Papañcasūdaniyā majjhimanikāyaṭṭhakathāya Mūlapariyāyasuttavaṇṇanā niṭṭhitā. 2. Sabbāsavasuttavaṇṇanā 14. Evaṃ me sutaṃ…pe… sāvatthiyanti sabbāsavasuttaṃ. Tatrāyaṃ apubbapadavaṇṇanā – sāvatthīti savatthassa isino nivāsaṭṭhānabhūtā nagarī, yathā kākandī mākandī kosambīti evaṃ tāva akkharacintakā. Aṭṭhakathācariyā pana bhaṇanti ‘‘yaṃkiñci manussānaṃ upabhogaparibhogaṃ sabbamettha atthīti sāvatthī. Satthasamāyoge ca kiṃ bhaṇḍamatthīti pucchite sabbamatthī’’ti vacanamupādāya sāvatthī. ‘‘Sabbadā sabbūpakaraṇaṃ, sāvatthiyaṃ samohitaṃ; Tasmā sabbamupādāya, sāvatthīti pavuccati. Kosalānaṃ puraṃ rammaṃ, dassaneyyaṃ manoramaṃ; Dasahi saddehi avivittaṃ, annapānasamāyutaṃ. Vuddhiṃ vepullataṃ pattaṃ, iddhaṃ phītaṃ manoramaṃ; Aḷakamandāva devānaṃ, sāvatthipuramuttama’’nti. Tassaṃ sāvatthiyaṃ. Jetavaneti ettha attano paccatthikajanaṃ jinātīti jeto, raññā vā attano paccatthikajane jite jātoti jeto, maṅgalakamyatāya vā tassa evaṃnāmameva katanti jeto, jetassa vanaṃ jetavanaṃ. Tañhi jetena rājakumārena ropitaṃ saṃvaddhitaṃ paripālitaṃ,"
sc_000008_006,chunk_000008,6,57000,57200,200,"so ca tassa sāmī ahosi. Tasmā jetavananti vuccati, tasmiṃ jetavane. Anāthapiṇḍikassa ārāmeti ettha sudatto nāma so gahapati mātāpitūhi katanāmavasena. Sabbakāmasamiddhitāya pana vigatamalamaccheratāya karuṇādiguṇasamaṅgitāya ca niccakālaṃ anāthānaṃ piṇḍamadāsi, tena anāthapiṇḍikoti saṅkhaṃ gato. Āramanti ettha pāṇino visesena vā pabbajitāti ārāmo, tassa pupphaphalādisobhāya nātidūranaccāsannatādipañcavidhasenāsanaṅgasampattiyā ca tato tato āgamma ramanti abhiramanti anukkaṇṭhitā hutvā nivasantīti attho. Vuttappakārāya vā sampattiyā tattha tattha gatepi attano abbhantaraṃyeva ānetvā rametīti ārāmo. So hi anāthapiṇḍikena gahapatinā jetassa rājakumārassa hatthato aṭṭhārasahi hiraññakoṭīhi koṭisantharena kīṇitvā aṭṭhārasahi hiraññakoṭīhi senāsanāni kārāpetvā aṭṭhārasahi hiraññakoṭīhi vihāramahaṃ niṭṭhāpetvā evaṃ catupaññāsahiraññakoṭipariccāgena buddhappamukhassa saṅghassa niyyādito. Tasmā ‘‘anāthapiṇḍikassa ārāmo’’ti vuccati. Tasmiṃ anāthapiṇḍikassa ārāme. Ettha ca ‘‘jetavane’’ti vacanaṃ purimasāmiparikittanaṃ. ‘‘Anāthapiṇḍikassa ārāme’’ti pacchimasāmiparikittanaṃ. Kimetesaṃ parikittane payojananti. Puññakāmānaṃ diṭṭhānugatiāpajjanaṃ. Tatra hi dvārakoṭṭhakapāsādamāpane bhūmivikkayaladdhā aṭṭhārasa hiraññakoṭiyo anekakoṭiagghanakā rukkhā ca jetassa pariccāgo, catupaññāsa koṭiyo anāthapiṇḍikassa. Iti tesaṃ parikittanena evaṃ puññakāmā puññāni karontīti dassento āyasmā ānando aññepi puññakāme tesaṃ diṭṭhānugatiāpajjane niyojeti. Sabbāsavasaṃvarapariyāyaṃ vo, bhikkhaveti kasmā idaṃ suttamabhāsi? Tesaṃ bhikkhūnaṃ upakkilesavisodhanaṃ ādiṃ katvā āsavakkhayāya paṭipattidassanatthaṃ. Tattha sabbāsavasaṃvarapariyāyanti sabbesaṃ āsavānaṃ saṃvarakāraṇaṃ saṃvarabhūtaṃ kāraṇaṃ, yena kāraṇena te saṃvaritā pidahitā hutvā anuppādanirodhasaṅkhātaṃ khayaṃ gacchanti pahīyanti nappavattanti, taṃ kāraṇanti attho. Tattha āsavantīti āsavā, cakkhutopi…pe… manatopi sandanti pavattantīti vuttaṃ hoti. Dhammato yāva gotrabhuṃ okāsato yāva bhavaggaṃ savantīti vā āsavā, ete dhamme etañca okāsaṃ anto karitvā pavattantīti attho. Antokaraṇattho hi ayaṃ ākāro. Cirapārivāsiyaṭṭhena"
sc_000008_007,chunk_000008,7,57200,57400,200,"madirādayo āsavā, āsavā viyātipi āsavā. Lokasmiñhi cirapārivāsikā madirādayo āsavāti vuccanti. Yadi ca cirapārivāsiyaṭṭhena āsavā, eteyeva bhavitumarahanti. Vuttañhetaṃ ‘‘purimā, bhikkhave, koṭi na paññāyati avijjāya, ito pubbe avijjā nāhosī’’tiādi (a. ni. 10.61). Āyataṃ vā saṃsāradukkhaṃ savanti pasavantītipi āsavā. Purimāni cettha nibbacanāni yattha kilesā āsavāti āgacchanti, tattha yujjanti, pacchimaṃ kammepi. Na kevalañca kammakilesāyeva āsavā, apica kho nānappakārakā uppaddavāpi. Suttesu hi ‘‘nāhaṃ, cunda, diṭṭhadhammikānaṃyeva āsavānaṃ saṃvarāya dhammaṃ desemī’’ti (dī. ni. 3.182) ettha vivādamūlabhūtā kilesā āsavāti āgatā. ‘‘Yena devūpapatyassa, gandhabbo vā vihaṅgamo; Yakkhattaṃ yena gaccheyyaṃ, manussattañca abbaje; Te mayhaṃ āsavā khīṇā, viddhastā vinaḷīkatā’’ti. (a. ni. 4.36); – Ettha tebhūmakañca kammaṃ avasesā ca akusalā dhammā. ‘‘Diṭṭhadhammikānaṃ āsavānaṃ saṃvarāya samparāyikānaṃ āsavānaṃ paṭighātāyā’’ti (pārā. 39) ettha parūpavādavippaṭisāravadhabandhādayo ceva apāyadukkhabhūtā ca nānappakārā upaddavā. Te panete āsavā yattha yathā āgatā, tattha tathā veditabbā. Ete hi vinaye tāva ‘‘diṭṭhadhammikānaṃ āsavānaṃ saṃvarāya, samparāyikānaṃ āsavānaṃ paṭighātāyā’’ti dvedhā āgatā. Saḷāyatane ‘‘tayome āvuso āsavā, kāmāsavo bhavāsavo avijjāsavo’’ti (a. ni. 6.63) tidhā āgatā. Aññesu ca suttantesu abhidhamme ca teyeva diṭṭhāsavena saha catudhā āgatā. Nibbedhikapariyāye – ‘‘atthi, bhikkhave, āsavā nirayagāminiyā, atthi āsavā tiracchānayonigāminiyā, atthi āsavā pettivisayagāminiyā, atthi āsavā manussalokagāminiyā, atthi āsavā devalokagāminiyā’’ti (a. ni. 6.63) pañcadhā āgatā. Chakkanipāte – ‘‘atthi, bhikkhave, āsavā saṃvarā pahātabbā’’tiādinā nayena chadhā āgatā. Imasmiṃ pana sutte teyeva dassanāpahātabbehi saddhiṃ sattadhā āgatāti. Ayaṃ tāva"
sc_000008_008,chunk_000008,8,57400,57600,200,"āsavapade vacanattho ceva pabhedo ca. Saṃvarapade pana saṃvarayatīti saṃvaro, pidahati nivāreti pavattituṃ na detīti attho. Tathā hi ‘‘anujānāmi, bhikkhave, divā paṭisallīyantena dvāraṃ saṃvaritvā paṭisallīyitu’’nti (pārā. 77), ‘‘sotānaṃ saṃvaraṃbraūmi, paññāyete pidhīyare’’ti (su. ni. 1041) ca ādīsu pidhānaṭṭhena saṃvaramāha. Svāyaṃ saṃvaro pañcavidho hoti sīlasaṃvaro satiñāṇa khanti vīriyasaṃvaroti. Tattha ‘‘iminā pātimokkhasaṃvarena upeto’’ti (vibha. 511) ayaṃ sīlasaṃvaro. Pātimokkhasīlañhi ettha saṃvaroti vuttaṃ. ‘‘Cakkhundriye saṃvaramāpajjatī’’tiādīsu (d"
sc_000008_009,chunk_000008,9,57600,57800,200,
sc_000008_010,chunk_000008,10,57800,58000,200,
sc_000008_011,chunk_000008,11,58000,58200,200,
sc_000008_012,chunk_000008,12,58200,58400,200,
sc_000008_013,chunk_000008,13,58400,58600,200,
sc_000008_014,chunk_000008,14,58600,58800,200,
sc_000008_015,chunk_000008,15,58800,59000,200,
sc_000008_016,chunk_000008,16,59000,59200,200,
sc_000008_017,chunk_000008,17,59200,59400,200,
sc_000008_018,chunk_000008,18,59400,59600,200,
sc_000008_019,chunk_000008,19,59600,59800,200,
sc_000008_020,chunk_000008,20,59800,60000,200,
sc_000008_021,chunk_000008,21,60000,60200,200,
sc_000008_022,chunk_000008,22,60200,60400,200,
sc_000008_023,chunk_000008,23,60400,60600,200,
sc_000008_024,chunk_000008,24,60600,60800,200,
sc_000008_025,chunk_000008,25,60800,61000,200,
sc_000008_026,chunk_000008,26,61000,61200,200,
sc_000008_027,chunk_000008,27,61200,61400,200,
sc_000008_028,chunk_000008,28,61400,61600,200,
sc_000008_029,chunk_000008,29,61600,61800,200,
sc_000008_030,chunk_000008,30,61800,62000,200,
sc_000008_031,chunk_000008,31,62000,62200,200,
sc_000008_032,chunk_000008,32,62200,62400,200,
sc_000008_033,chunk_000008,33,62400,62600,200,
sc_000008_034,chunk_000008,34,62600,62800,200,
sc_000008_035,chunk_000008,35,62800,63000,200,
sc_000008_036,chunk_000008,36,63000,63200,200,
sc_000008_037,chunk_000008,37,63200,63400,200,
sc_000008_038,chunk_000008,38,63400,63600,200,
sc_000008_039,chunk_000008,39,63600,63800,200,
sc_000008_040,chunk_000008,40,63800,64000,200,
sc_000009_001,chunk_000009,1,64000,64200,200,"ī. ni. 1.213) satisaṃvaro. Sati hettha saṃvaroti vuttā. ‘‘Sotānaṃ saṃvaraṃ brūmi, paññāyete pidhīyare’’ti ayaṃ ñāṇasaṃvaro. Ñāṇañhettha pidhīyareti iminā pidhānaṭṭhena saṃvaroti vuttaṃ. ‘‘Khamo hoti sītassa…pe…, uppannaṃ kāmavitakkaṃ nādhivāsetī’’tiādinā (ma. ni. 1.24-26) pana nayena idheva khantivīriyasaṃvarā āgatā. Tesañca ‘‘sabbāsavasaṃvarapariyāya’’nti iminā uddesena saṅgahitattā saṃvarabhāvo veditabbo. Apica pañcavidhopi ayaṃ saṃvaro idha āgatoyeva, tattha khantivīriyasaṃvarā tāva vuttāyeva. ‘‘So tañca anāsanaṃ tañca agocara’’nti (ma. ni. 1.25) ayaṃ panettha sīlasaṃvaro. ‘‘Paṭisaṅkhā yoniso cakkhundriyasaṃvarasaṃvuto’’ti (ma. ni. 1.22) ayaṃ satisaṃvaro. Sabbattha paṭisaṅkhā ñāṇasaṃvaro. Aggahitaggahaṇena pana dassanaṃ paṭisevanā bhāvanā ca ñāṇasaṃvaro. Pariyāyanti etena dhammāti pariyāyo, uppattiṃ nirodhaṃ vā gacchantīti vuttaṃ hoti. Ettāvatā ‘‘sabbāsavasaṃvarapariyāya’’nti ettha yaṃ vattabbaṃ, taṃ vuttaṃ hoti. 15. Idāni jānato ahantiādīsu jānatoti jānantassa. Passatoti passantassa. Dvepi padāni ekatthāni, byañjanameva nānaṃ. Evaṃ santepi jānatoti ñāṇalakkhaṇaṃ upādāya puggalaṃ niddisati, jānanalakkhaṇañhi ñāṇaṃ. Passatoti ñāṇappabhāvaṃ upādāya, passanappabhāvañhi ñāṇaṃ. Ñāṇasamaṅgī puggalo cakkhumā viya cakkhunā rūpāni ñāṇena vivaṭe dhamme passati. Apica yonisomanasikāraṃ uppādetuṃ jānato, ayonisomanasikāro yathā na uppajjati, evaṃ passatoti ayamettha sāro. Keci panācariyā bahū papañce bhaṇanti, te imasmiṃ atthe na yujjanti. Āsavānaṃ khayanti āsavappahānaṃ āsavānaṃ accantakkhayasamuppādaṃ khīṇākāraṃ natthibhāvanti ayameva hi imasmiñca sutte, ‘‘āsavānaṃ khayā anāsavaṃ cetovimutti’’ntiādīsu (ma. ni. 1.438) ca āsavakkhayattho. Aññattha pana maggaphalanibbānānipi āsavakkhayoti vuccanti. Tathā hi – ‘‘Sekhassa sikkhamānassa, ujumaggānusārino; Khayasmiṃ paṭhamaṃ ñāṇaṃ, tato aññā anantarā’’ti. (itivu. 62) – Ādīsu maggo"
sc_000009_002,chunk_000009,2,64200,64400,200,"āsavakkhayoti vutto, ‘‘Āsavānaṃ khayā samaṇo hotī’’tiādīsu (ma. ni. 1.438) phalaṃ. ‘‘Paravajjānupassissa, niccaṃ ujjhānasaññino; Āsavā tassa vaḍḍhanti, ārā so āsavakkhayā’’ti. (dha. pa. 253) – Ādīsu nibbānaṃ ‘‘āsavakkhayo’’ti vuttaṃ. No ajānato no apassatoti yo pana na jānāti na passati, tassa no vadāmīti attho. Etena ye ajānato apassatopi saṃvarādīhiyeva suddhiṃ vadanti, te paṭikkhittā honti. Purimena vā padadvayena upāyo vutto, iminā anupāyapaṭisedho. Saṅkhepena cettha ñāṇaṃ āsavasaṃvarapariyāyoti dassitaṃ hoti. Idāni yaṃ jānato āsavānaṃ khayo hoti, taṃ dassetukāmo kiñca, bhikkhave, jānatoti pucchaṃ ārabhi, tattha jānanā bahuvidhā. Dabbajātiko eva hi koci bhikkhu chattaṃ kātuṃ jānāti, koci cīvarādīnaṃ aññataraṃ, tassa īdisāni kammāni vattasīse ṭhatvā karontassa sā jānanā maggaphalānaṃ padaṭṭhānaṃ na hotīti na vattabbā. Yo pana sāsane pabbajitvā vejjakammādīni kātuṃ jānāti, tassevaṃ jānato āsavā vaḍḍhantiyeva, tasmā yaṃ jānato passato ca āsavānaṃ khayo hoti, tadeva dassento āha yoniso ca manasikāraṃ ayoniso ca manasikāranti. Tattha yoniso manasikāro nāma upāyamanasikāro pathamanasikāro, aniccādīsu aniccanti ādinā eva nayena saccānulomikena vā cittassa āvaṭṭanā anvāvaṭṭanā ābhogo samannāhāro manasikāro, ayaṃ vuccati yoniso manasikāroti. Ayoniso manasikāroti anupāyamanasikāro uppathamanasikāro. Anicce niccanti dukkhe sukhanti anattani attāti asubhe subhanti ayoniso manasikāro uppathamanasikāro. Saccappaṭikulena vā cittassa āvaṭṭanā anvāvaṭṭanā ābhogo samannāhāro manasikāro, ayaṃ vuccati ayoniso manasikāroti. Evaṃ yoniso manasikāraṃ uppādetuṃ jānato, ayoniso manasikāro ca yathā na uppajjati, evaṃ passato āsavānaṃ khayo hoti. Idāni"
sc_000009_003,chunk_000009,3,64400,64600,200,"imassevatthassa yuttiṃ dassento āha ayoniso, bhikkhave…pe… pahīyantīti. Tena kiṃ vuttaṃ hoti, yasmā ayoniso manasikaroto āsavā uppajjanti, yoniso manasikaroto pahīyanti, tasmā jānitabbaṃ yoniso manasikāraṃ uppādetuṃ jānato, ayoniso manasikāro ca yathā na uppajjati, evaṃ passato āsavānaṃ khayo hotīti, ayaṃ tāvettha saṅkhepavaṇṇanā. Ayaṃ pana vitthāro – tattha ‘‘yoniso ayoniso’’ti imehi tāva dvīhi padehi ābaddhaṃ hoti upari sakalasuttaṃ. Vaṭṭavivaṭṭavasena hi upari sakalasuttaṃ vuttaṃ. Ayoniso manasikāramūlakañca vaṭṭaṃ, yoniso manasikāramūlakañca vivaṭṭaṃ. Kathaṃ? Ayoniso manasikāro hi vaḍḍhamāno dve dhamme paripūreti avijjañca bhavataṇhañca. Avijjāya ca sati ‘‘avijjāpaccayā saṅkhārā…pe… dukkhakkhandhassa samudayo hoti. Taṇhāya sati taṇhāpaccayā upādānaṃ…pe… samudayo hotī’’ti. Evaṃ ayaṃ ayoniso manasikārabahulo puggalo vātavegābhighātena vippanaṭṭhanāvā viya gaṅgāvaṭṭe patitagokulaṃ viya cakkayante yuttabalibaddo viya ca punappunaṃ bhavayonigativiññāṇaṭṭhitisattāvāsesu āvaṭṭaparivaṭṭaṃ karoti, evaṃ tāva ayoniso manasikāramūlakaṃ vaṭṭaṃ. Yoniso manasikāro pana vaḍḍhamāno – ‘‘yoniso manasikārasampannassetaṃ, bhikkhave, bhikkhuno pāṭikaṅkhaṃ, ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvessati, ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkarissatī’’ti (saṃ. ni. 5.55) vacanato sammādiṭṭhipamukhaṃ aṭṭhaṅgikaṃ maggaṃ paripūreti. Yā ca sammādiṭṭhi, sā vijjāti tassa vijjuppādā avijjānirodho, ‘‘avijjānirodhā saṅkhāranirodho…pe… evaṃ etassa kevalassa dukkhakkhandhassa nirodho hotī’’ti (mahāva. 1) evaṃ yoniso manasikāramūlakaṃ vivaṭṭaṃ veditabbaṃ. Evaṃ imehi dvīhi padehi ābaddhaṃ hoti upari sakalasuttaṃ. Evaṃ ābaddhe cettha yasmā pubbe āsavappahānaṃ dassetvā pacchā uppatti vuccamānā na yujjati. Na hi pahīnā puna uppajjanti. Uppannānaṃ pana pahānaṃ yujjati, tasmā uddesapaṭilomatopi ‘‘ayoniso, bhikkhave, manasikaroto’’tiādimāha. Tattha ayoniso manasikarototi vuttappakāraṃ"
sc_000009_004,chunk_000009,4,64600,64800,200,"ayoniso manasikāraṃ uppādayato. Anuppannā ceva āsavā uppajjantīti ettha ye pubbe appaṭiladdhapubbaṃ cīvarādiṃ vā paccayaṃ upaṭṭhākasaddhivihārikaantevāsikānaṃ vā aññataraṃ manuññaṃ vatthuṃ paṭilabhitvā, taṃ subhaṃ sukhanti ayoniso manasikaroto, aññataraññataraṃ vā pana ananubhūtapubbaṃ ārammaṇaṃ yathā vā tathā vā ayoniso manasikaroto āsavā uppajjanti, te anuppannā uppajjantīti veditabbā, aññathā hi anamatagge saṃsāre anuppannā nāma āsavā na santi. Anubhūtapubbepi ca vatthumhi ārammaṇe vā yassa pakatisuddhiyā vā uddesaparipucchāpariyattinavakammayonisomanasikārānaṃ vā aññataravasena pubbe anuppajjitvā pacchā tādisena paccayena sahasā uppajjanti, imepi anuppannā uppajjantīti veditabbā. Tesuyeva pana vatthārammaṇesu punappunaṃ uppajjamānā uppannā pavaḍḍhantīti vuccanti. Ito aññathā hi paṭhamuppannānaṃ vaḍḍhi nāma natthi. Yoniso ca kho, bhikkhaveti ettha pana yassa pakatisuddhiyā vā seyyathāpi āyasmato mahākassapassa bhaddāya ca kāpilāniyā, uddesaparipucchādīhi vā kāraṇehi āsavā nuppajjanti, so ca jānāti ‘‘na kho me āsavā maggena samugghātaṃ gatā, handa nesaṃ samugghātāya paṭipajjāmī’’ti. Tato maggabhāvanāya sabbe samugghāteti. Tassa te āsavā anuppannā na uppajjantīti vuccanti. Yassa pana kārakasseva sato satisammosena sahasā āsavā uppajjanti, tato saṃvegamāpajjitvā yoniso padahanto te āsave samucchindati, tassa uppannā pahīyantīti vuccanti maṇḍalārāmavāsīmahātissabhūtattherassa viya. So kira tasmiṃyeva vihāre uddesaṃ gaṇhāti, athassa gāme piṇḍāya carato visabhāgārammaṇe kileso uppajji, so taṃ vipassanāya vikkhambhetvā vihāraṃ agamāsi. Tassa supinantepi taṃ ārammaṇaṃ na upaṭṭhāsi. So ‘‘ayaṃ kileso vaḍḍhitvā apāyasaṃvattaniko hotī’’ti saṃvegaṃ janetvā ācariyaṃ āpucchitvā vihārā nikkhamma mahāsaṅgharakkhitattherassa santike rāgapaṭipakkhaṃ asubhakammaṭṭhānaṃ gahetvā gumbantaraṃ pavisitvā paṃsukūlacīvaraṃ santharitvā"
